Q3336910	National Museum of Mexican Art	museum in Chicago, Illinois	National Museum of Mexican Art
Q478061	National Museum of Military History		National Museum of Military History (Luxembourg)
Q2154176	National Museum of Mongolia	Mongolian museum	National Museum of Mongolia
Q2756611	National Museum of Myanmar		National Museum of Myanmar
Q148554	National Museum of Natural History		National Museum of Natural History
Q3014352	National Museum of Natural History		National Museum of Natural History (Malta)
Q3847114	National Museum of Natural Science		National Museum of Natural Science
Q2157355	National Museum of Nepal	tamil\	National Museum of Nepal
Q6974490	National Museum of Nuclear Science & History		National Museum of Nuclear Science & History
Q1967486	National Museum of Pakistan		National Museum of Pakistan
Q1540258	National Museum of Prehistory		National Museum of Prehistory (Taiwan)
Q1135392	National Museum of Rome	museum in Rome, Italy	National Roman Museum
Q1081881	National Museum of San Matteo	The National Museum of San Matteo in Pisa (Museo Nazionale di San Matteo) displays works from historic ecclesiastical buildings in the city and Province of Pisa	National Museum of San Matteo, Pisa
Q1343912	National Museum of Saudi Arabia		National Museum of Saudi Arabia
Q177550	National Museum of Science and Technology	museum in Stockholm, Sweden	Swedish National Museum of Science and Technology
Q1277393	National Museum of Serbia		National Museum of Serbia
Q14687931	National Museum of Ship Models and Sea History		National Museum of Ship Models and Sea History
Q2033310	National Museum of Somalia		National Museum of Somalia
Q643453	National Museum of Sudan		National Museum of Sudan
Q3330712	National Museum of Taiwan History		National Museum of Taiwan History
Q2422289	National Museum of Taiwan Literature		National Museum of Taiwan Literature
Q1075141	National Museum of the American Indian	museum in Washington, D.C.	National Museum of the American Indian
Q6974515	National Museum of the Marine Corps		National Museum of the Marine Corps
Q6974516	National Museum of the Pacific War		National Museum of the Pacific War
Q1667156	National Museum of the Philippines		National Museum of the Philippines
Q1422977	National Museum of the United States Air Force	aerospace museum at Wright-Patterson Air Force Base in Ohio, United States	National Museum of the United States Air Force
Q2790860	National Museum of the United States Navy		National Museum of the United States Navy
Q5370414	National Museum of Vietnamese History		National Museum of Vietnamese History
Q1786577	National Museum of Visual Arts		National Museum of Visual Arts (Uruguay)
Q1362629	National Museum of Western Art	Art museum in Toyko, Japan	National Museum of Western Art
Q14714813	National Museum of Wildlife Art	museum in Jackson Hole, Wyoming	National Museum of Wildlife Art
Q12100452	National Museum-Preserve "Battle for Kyiv 1943"		National Museum-Preserve "Battle for Kyiv 1943"
Q1141468	National Museum Soares dos Reis	museum in Porto, Portugal	Soares dos Reis National Museum
Q2802195	National Museum, Szczecin	museum in Szczecin, Poland	National Museum, Szczecin
Q1368608	National Naval Aviation Museum	aerospace museum in Florida, USA	National Naval Aviation Museum
Q6974563	National Navy UDT-SEAL Museum		National Navy UDT-SEAL Museum
Q540668	National Palace Museum	antique museum in Taipei, Taiwan	National Palace Museum
Q121484	National Police of France	main civil law enforcement agency of France	National Police (France)
Q1967614	National Portrait Gallery	art museum in Washington, D.C.	National Portrait Gallery (United States)
Q238587	National Portrait Gallery	Historic Art Museum in London, England, UK	National Portrait Gallery, London
Q144900	National Postal Museum		National Postal Museum
Q15287387	National Press Monument	monument and museum to press in Indonesia	National Press Monument
Q441849	National Railroad Museum	railroad museum located in Ashwaubenon, Wisconsin	National Railroad Museum
Q579958	National Railway Museum		National Railway Museum
Q863259	National Rifle Association	American nonprofit organization	National Rifle Association
Q1581475	National Sculpture Museum	museum in Valladolid, Spain	National Sculpture Museum (Valladolid)
Q121194	National Security Agency	U.S. signals intelligence organization	National Security Agency
Q3788883	National Showa Memorial Museum		National Showa Memorial Museum
Q1696178	National Soaring Museum		National Soaring Museum
Q1134590	National Soccer Hall of Fame		National Soccer Hall of Fame
Q6978592	National Softball Hall of Fame and Museum		National Softball Hall of Fame and Museum
Q3873189	National Space Centre		National Space Centre
Q4315039	National Sports Museum		National Sports Museum
Q706692	National Taiwan Museum		National Taiwan Museum
Q1640726	National Technical University of Athens		National Technical University of Athens
Q707679	National Theatre Munich	opera house in Max-Joseph-Platz in Munich, Germany	National Theatre Munich
Q6978958	National Toy Train Museum		National Toy Train Museum
Q1349150	National University of Mongolia	oldest university in Mongolia	National University of Mongolia
Q1888128	National University of Music Bucharest		National University of Music Bucharest
Q12132952	National University of Physical Education and Sport of Ukraine	university in Kiev, Ukraine	National University of Physical Education and Sport of Ukraine
Q2666843	National University of Samoa		National University of Samoa
Q265866	National University of the Littoral		National University of the Littoral
Q651133	National University of Uzbekistan	university of Uzbekistan	National University of Uzbekistan
Q6979302	National Veterans Art Museum	museum in Chicago, Illinois	National Veterans Art Museum
Q1470020	National World War II Memorial	artwork by Friedrich St. Florian	National World War II Memorial
Q1477833	National World War II Museum		National World War II Museum
Q1139958	National Zoological Gardens of South Africa		National Zoological Gardens of South Africa
Q1144452	National Zoological Gardens of Sri Lanka		National Zoological Gardens of Sri Lanka
Q13417611	NATO Standardization Agency		NATO Standardization Agency
Q309388	Natural History Museum	museum in London, England	Natural History Museum, London
Q6033599	Natural History Museum	natural history museum in Ireland	Natural History Museum (Ireland)
Q1788142	Natural History Museum at Tring		Natural History Museum at Tring
Q1286799	Natural History Museum of Bern		Natural History Museum of Bern
Q6980521	Natural History Museum of Crete		Natural History Museum of Crete
Q978464	Natural History Museum of Denmark		Natural History Museum of Denmark
Q3330830	Natural History Museum of Helsinki		Natural History Museum of Helsinki
Q2502709	Natural History Museum of Los Angeles County		Natural History Museum of Los Angeles County
Q2398539	Natural History Museum of Nantes		Natural History Museum of Nantes
Q3915972	Natural History Museum of Utah		Natural History Museum of Utah
Q116998	Naturhistorisches Museum		Naturhistorisches Museum (Braunschweig)
Q706441	Naturmuseum Senckenberg		Naturmuseum Senckenberg
Q3311591	Natuurhistorisch Museum Rotterdam		Natural History Museum Rotterdam
Q6981122	Naughton Gallery at Queen's		Naughton Gallery at Queen's
Q15986	Naumburg	city in Germany, on the Saale River	Naumburg
Q3337173	Nausicaä Centre National de la Mer	aquarium in Boulogne-sur-Mer, France	Nausicaä Centre National de la Mer
Q2598833	Nautical Museum of Crete		Nautical Museum of Crete
Q6981500	Nauticus		Nauticus
Q1783171	Navajo Nation		Navajo Nation
Q6981727	Naval Air Station Wildwood Aviation Museum		Naval Air Station Wildwood Aviation Museum
Q6981779	Naval Colony		Naval Colony
Q10577450	Naval Museum	maritime museum in Karlskrona, Sweden	Marinmuseum
Q12063610	Naval Museum of Armament & Technology		Naval Museum of Armament & Technology
Q6765797	Naval Museum of Halifax		Naval Museum of Halifax
Q14875053	Naval Museum of Manitoba		Naval Museum of Manitoba
Q3337219	Naval Station Great Lakes	naval training base for the United States Navy near Chicago, Illinois, USA	Naval Station Great Lakes
Q14686273	Naval Training Center Orlando	defunct naval training base for the United States Navy in Orlando, Florida, USA	Naval Training Center Orlando
Q1972254	Naval Training Center San Diego	defunct training base of the United States Navy in San Diego, California, USA	Naval Training Center San Diego
Q6981963	Naval Undersea Museum		Naval Undersea Museum
Q112603	Navarro County	county located in the U.S. state of Texas	Navarro County, Texas
Q163845	Navashino		Navashino
Q655793	Navashinsky District		Navashinsky District
Q5359335	Nawa Insect Museum		Nawa Insect Museum
Q1545942	Nawanagar State		Nawanagar State
Q163907	Nazarovo		Nazarovo, Krasnoyarsk Krai
Q7318	Nazi Germany	1933–1945 country in central Europe; predecessor of Germany	Nazi Germany
Q947496	Naziya	Urban-type settlement in Kirovsky District, Leningrad Oblast, Russia	Naziya
Q163935	Nazran		Nazran
Q163954	Nazyvayevsk		Nazyvayevsk
Q464416	Neanderthal Museum		Neanderthal Museum
Q1553	Nebraska	state of the United States of America	Nebraska
Q751536	Nebraska Territory	territory of the USA between 1854-1867	Nebraska Territory
Q157094	Nebra sky disk		Nebra sky disk
Q1022275	Necochea	Coastal city in Buenos Aires province, Argentina	Necochea
Q2622293	Necochea	Coastal partido in the south-east of the Buenos Aires Province, Argentina.	Necochea Partido
Q1426484	Nederland 2	television channel in the Netherlands	NPO 2
Q1616123	Nederlands Scheepvaartmuseum		Nederlands Scheepvaartmuseum
Q2365475	Nederluleå Church		Nederluleå Church
Q1664345	Needham, Massachusetts	town in Massachusetts	Needham, Massachusetts
Q10581117	Needles Lighthouse	Lighthouse in Isle of Wight,  England	Needles Lighthouse
Q6986594	Needle Tower	artwork by Kenneth Snelson	Needle Tower
Q172575	Neftegorsk		Neftegorsk, Samara Oblast
Q172601	Neftekamsk		Neftekamsk
Q172616	Nefteyugansk		Nefteyugansk
Q6987602	Negro Leagues Baseball Museum		Negro Leagues Baseball Museum
Q13862	Negros Occidental	province of the Philippines	Negros Occidental
Q13863	Negros Oriental	province of the Philippines	Negros Oriental
Q689196	Neil Armstrong Air and Space Museum		Armstrong Air and Space Museum
Q11457608	Neiraku Museum		Neiraku Museum
Q172366	Nelidovo		Nelidovo, Nelidovsky District, Tver Oblast
Q1976985	Nelson-Atkins Museum of Art	art museum in Kansas City, Missouri	Nelson-Atkins Museum of Art
Q3874530	Nelson Mandela Forum	Event venue in Florence, Italy	Nelson Mandela Forum
Q170313	Nelspruit	city in Mpumalanga, South Africa	Nelspruit
Q5671	Neman	town of Nemansky District of Kaliningrad Oblast, Russia	Neman, Russia
Q1190639	Nemi ships		Nemi ships
Q1422000	NEMO		NEMO (museum)
Q13708140	Nemrik 9		Nemrik 9
Q837	Nepal	country in Asia	Nepal
Q15961667	Nepal Olympic Museum		Nepal Olympic Museum
Q2535008	Neptune and Triton	sculpture by Gian Lorenzo Bernini	Neptune and Triton
Q146043	Nerchinsk		Nerchinsk
Q172448	Nerekhta		Nerekhta, Kostroma Oblast
Q334064	Neresheim Abbey		Neresheim Abbey
Q172470	Neryungri		Neryungri
Q646485	Nescopeck, Pennsylvania	borough in southwestern Luzerne County, Pennsylvania	Nescopeck, Pennsylvania
Q2310683	Neshkan		Neshkan, Russia
Q369703	Nesna University College		Nesna University College
Q282355	Nesse-Apfelstädt		Nesse-Apfelstädt
Q168162	Ness Ziona	city in Israel	Ness Ziona
Q172484	Nesterov	town in Russia	Nesterov
Q1978438	Nesterovskaya, Republic of Ingushetia		Nesterovskaya, Republic of Ingushetia
Q719422	Nesvizh Castle		Nesvizh Castle
Q192225	Netanya	city in Israel	Netanya
Q25227	Netherlands Antilles	former country within the Kingdom of the Netherlands	Netherlands Antilles
Q361792	Netherlands Architecture Institute		Netherlands Architecture Institute
Q1131877	Netherlands Institute for Sound and Vision	audiovisual archive and museum in Hilversum	Netherlands Institute for Sound and Vision
Q674449	Netherlands Open Air Museum		Netherlands Open Air Museum
Q3338569	Neuberger Museum of Art	art museum in Purchase, New York	Neuberger Museum of Art
Q2138427	Neubrandenburg Regional Museum		Neubrandenburg Regional Museum
Q59468	Neue Galerie	museum in New York, New York	Neue Galerie New York
Q509783	Neuenburg am Rhein	town in Baden-Württemberg, Germany	Neuenburg am Rhein
Q582690	Neuenhagen bei Berlin		Neuenhagen bei Berlin
Q157316	Neues Museum	museum in Berlin, Germany	Neues Museum
Q895720	Neues Museum Nürnberg		Neues Museum Nürnberg
Q819411	Neumark		Neumark
Q503208	Neusäß	City in Bavaria	Neusäß
Q1227	Nevada	state of the United States of America	Nevada
Q14705238	Nevada Museum of Art	art museum in Reno, Nevada	Nevada Museum of Art
Q7004343	Never War		Never War
Q15261946	Neville Public Museum of Brown County		Neville Public Museum of Brown County
Q165844	Nevyansk		Nevyansk
Q7016605	Newark Air Museum		Newark Air Museum
Q4328346	Newark Museum		Newark Museum
Q42194	New Athos	town in Abkhazia, Georgia	New Athos
Q7005460	New Bedford Fire Museum		New Bedford Fire Museum
Q14715760	New Bedford Museum of Glass		New Bedford Museum of Glass
Q7005471	New Bedford Whaling Museum		New Bedford Whaling Museum
Q616527	Newberry Library	library	Newberry Library
Q574612	New Braunfels	city in Texas, USA	New Braunfels, Texas
Q1965	New Brunswick	province of Canada	New Brunswick
Q3330362	New Brunswick Museum		New Brunswick Museum
Q33788	New Caledonia	overseas territory of France in the southwest Pacific Ocean	New Caledonia
